key,originalName,tags
ETH-566B60807721-737B73278158-843B15288353-329931,Ogara,"{'name': 'Akado', 'place': 'village'}"
ETH-566B94683490-737B92163709-843B47439046-333097,K’idamē Gebeya,"{'name': 'Cadami', 'place': 'village', 'source': 'GeoDatabase'}"
ETH-566B94683490-737B36823593-843B61463598-335953,Gorba,{'place': 'village'}
ETH-566B94683490-737B36823593-843B61463598-335953,Gorba,{'place': 'village'}
ETH-566B76784922-737B3849931-843B85980479-339602,Degan,"{'name': 'Degan', 'place': 'town'}"
ETH-566B90705179-737B40138866-843B20282723-6533837,Hamedila,"{'is_in': 'ET', 'is_in:country': 'Ethiopia', 'name': 'Hamedela', 'name:ko': '숙소', 'place': 'village'}"
ETH-566B94683490-737B12858189-843B87200155-344133,Āmara,"{'name': 'Kile', 'place': 'town', 'source': 'GeoDatabase'}"
ETH-566B94683490-737B12858189-843B87200155-344133,Āmara,"{'name': 'Amara Kucho', 'place': 'village'}"
ETH-566B95500806-737B25106143-843B50251646-7502338,Avudo,"{'name': 'Adwa', 'place': 'village'}"
ETH-566B94683490-737B21382859-843B89285525-330406,Mucha Roba,{'place': 'village'}
ETH-566B94683490-737B28884713-843B65464187-342760,Bantu,"{'name': 'Banitu', 'place': 'town'}"
ETH-566B94683490-737B79497513-843B35188960-337857,Felege Birhan,"{'name': 'Sire', 'place': 'town'}"
ETH-566B94683490-737B79497513-843B35188960-337857,Felege Birhan,{'place': 'village'}
ETH-566B76551908-737B23107757-843B35900220-337827,Ferate,"{'is_in:continent': 'Africa', 'is_in:country': 'Ethiopia', 'is_in:country_code': 'ET', 'name': ""Adeyle Babur T'Abiya"", 'place': 'village', 'source': 'GeoDatabase'}"
ETH-566B98245203-737B9506689-843B10692906-343651,Ārbē Gona,"{'is_in:continent': 'Africa', 'is_in:country': 'Ethiopia', 'is_in:country_code': 'ET', 'name': 'Arbe Gona', 'place': 'village', 'source': 'GeoDatabase'}"
ETH-566B98245203-737B9506689-843B10692906-343651,Ārbē Gona,"{'place': 'hamlet', 'source': 'Bing'}"
ETH-566B95500806-737B86961095-843B79979158-343190,Atzalo,{'place': 'village'}
ETH-566B76551908-737B91989337-843B3684271-342834,Balbalaiar,{'place': 'hamlet'}
ETH-566B94683490-737B79497513-843B74174962-329594,Robī,"{'name': 'Aleko', 'place': 'village'}"
ETH-566B94683490-737B32561811-843B66526861-334121,Int’ot’o,"{'name': 'Shufune', 'place': 'town'}"
ETH-566B76551908-737B36908725-843B27910727-337505,Gafīda,"{'is_in:continent': 'Africa', 'is_in:country_code': 'ET', 'is_in:county': 'Ethiopia', 'name': 'Danot', 'place': 'village', 'source': 'GeoDatabase'}"
ETH-566B76784922-737B73452966-843B41515616-343344,Āshenat,"{'name': 'Ashenat', 'place': 'town', 'source': 'GeoDatabase'}"
ETH-566B76784922-737B73452966-843B41515616-343344,Āshenat,{'place': 'village'}
ETH-566B94683490-737B79722001-843B39917876-341366,Burka Darro,"{'name': 'Dedecha Bela', 'place': 'town'}"
ETH-566B95500806-737B86961095-843B91323981-345301,Ādī Āk’eytī,"{'name': 'ዓዲ ጉዶም Adi Gudom', 'name:en': 'Adi Gudom', 'name:fr': 'Adi Gudom', 'name:ti': 'ዓዲ ጉዶም', 'place': 'village', 'source': '300TDI'}"
ETH-566B98245203-737B96716668-843B85948351-333750,Jinka,"{'name': 'Keyafer', 'place': 'village'}"
ETH-566B98245203-737B96716668-843B85948351-333750,Jinka,"{'name': 'Kako', 'place': 'village', 'source': '300TDI'}"
ETH-566B95500806-737B44562018-843B39392714-334106,Irar,"{'name': 'Edaga Rebue ዕዳጋ ረቡዕ', 'name:en': 'Edaga Rebue', 'name:fr': 'Edaga Rebue', 'name:ti': 'ዕዳጋ ረቡዕ', 'place': 'village'}"
ETH-566B11635291-737B89614271-843B38778178-331132,Melca Daboch,"{'country': 'ET', 'name': 'Melca Daboch', 'place': 'village', 'source': 'GeoDatabase'}"
ETH-566B94683490-737B29534394-843B73224941-341124,Ceri,{'place': 'town'}
ETH-566B94683490-737B29534394-843B73224941-341124,Ceri,{'place': 'village'}
ETH-566B76784922-737B90689898-843B56826906-331226,Mehal Mēda,"{'name': 'Mehal Meda', 'place': 'town'}"
ETH-566B94683490-737B29534394-843B78582515-342811,Balfo,"{'name': 'Agaro', 'osm_id': '0', 'place': 'town', 'wikidata': 'Q1110037'}"
ETH-566B76551908-737B49525838-843B12158294-331106,Melka Chireti,{'place': 'hamlet'}
ETH-566B76551908-737B49525838-843B12158294-331106,Melka Chireti,"{'alt_name': 'Chireti; Cherti; Cherti; Malca Chiratti; Malka Chiratti', 'name': 'Melka Chireti', 'place': 'town', 'population': '5152'}"
ETH-566B76551908-737B49525838-843B12158294-331106,Melka Chireti,{'place': 'hamlet'}
ETH-566B76551908-737B49525838-843B12158294-331106,Melka Chireti,{'place': 'village'}
ETH-566B76551908-737B49525838-843B12158294-331106,Melka Chireti,{'place': 'hamlet'}
ETH-566B76551908-737B49525838-843B12158294-331106,Melka Chireti,{'place': 'village'}
ETH-566B76551908-737B49525838-843B12158294-331106,Melka Chireti,{'place': 'hamlet'}
ETH-566B76551908-737B49525838-843B12158294-331106,Melka Chireti,{'place': 'village'}
ETH-566B76551908-737B49525838-843B12158294-331106,Melka Chireti,{'place': 'hamlet'}
ETH-566B76551908-737B49525838-843B12158294-331106,Melka Chireti,"{'name': 'Cherati', 'name:en': 'Jarati', 'name:so': 'Jarati', 'place': 'city', 'wikidata': 'Q96392566'}"
ETH-566B95500806-737B44562018-843B56297539-336945,Gendebta,"{'name': 'Gendebta', 'place': 'village'}"
ETH-566B95500806-737B44562018-843B56297539-336945,Gendebta,{'place': 'village'}
ETH-566B95500806-737B44562018-843B56297539-336945,Gendebta,{'place': 'hamlet'}
ETH-566B95500806-737B44562018-843B56297539-336945,Gendebta,{'place': 'hamlet'}
ETH-566B98245203-737B95450421-843B8648547-337689,Fītē,"{'name': 'Giundu', 'place': 'town'}"
ETH-566B98245203-737B95450421-843B8648547-337689,Fītē,{'place': 'village'}
ETH-566B95500806-737B86961095-843B18619992-345264,Ādī Āwso,{'place': 'hamlet'}
ETH-566B98245203-737B4499373-843B58337175-331203,Meka,"{'name': 'Kula', 'osm_id': '0', 'place': 'village'}"
ETH-566B94683490-737B26421407-843B2733721-328199,Solomo,{'place': 'village'}
ETH-566B94683490-737B26421407-843B2733721-328199,Solomo,{'place': 'village'}
ETH-566B94683490-737B26421407-843B2733721-328199,Solomo,{'place': 'village'}
ETH-566B94683490-737B26421407-843B2733721-328199,Solomo,{'place': 'village'}
ETH-566B94683490-737B26421407-843B2733721-328199,Solomo,{'place': 'town'}
ETH-566B94683490-737B29534394-843B86946875-341916,Boba,"{'name': 'Gatira', 'osm_id': '0', 'place': 'town'}"
ETH-566B95500806-737B44562018-843B40271646-334255,Inda Āba Ts’ahma,"{'name': 'Edaga Aby', 'place': 'village'}"
ETH-566B94683490-737B36823593-843B72397257-342136,Bīla,"{'name': 'Bila', 'place': 'town'}"
ETH-566B76784922-737B44876958-843B24083948-328009,Tadda,{'place': 'village'}
ETH-566B95500806-737B25106143-843B6887943-336734,Gēygēs,"{'name': 'Geyges', 'place': 'hamlet'}"
ETH-566B95500806-737B25106143-843B6887943-336734,Gēygēs,"{'name': 'Focada', 'place': 'hamlet'}"
ETH-566B94683490-737B2224387-843B2810677-338550,Dubuluk’,"{'is_in:continent': 'Africa', 'is_in:country': 'Ethiopia', 'is_in:country_code': 'ET', 'name': ""Dubuluk'"", 'place': 'village', 'source': 'GeoDatabase'}"
ETH-566B94683490-737B2224387-843B2810677-338550,Dubuluk’,{'place': 'hamlet'}
ETH-566B94683490-737B2224387-843B2810677-338550,Dubuluk’,{'place': 'village'}
ETH-566B94683490-737B2224387-843B2810677-338550,Dubuluk’,{'place': 'hamlet'}
ETH-566B76784922-737B3849931-843B85980479-333373,Kombolcha,"{'import:ALTNAMES': 'Kombolcha', 'import:FULL': 'Kembolcha', 'import:LAT': '1108', 'import:LON': '3974', 'import:PARENTADMIN1': 'Amhara', 'import:PARENTCOUNTRY': 'Ethiopia', 'import:POPULATION': '75434', 'import:TYPE': 'locality', 'import:UFI': '363909974', 'name': 'ኮምቦልቻ / Kombolcha', 'name:ar': 'كمبلشا', 'name:en': 'Kombolcha', 'name:fa': 'کومبولچا', 'name:fr': 'Kombolcha', 'place': 'city', 'population': '75434', 'source': 'world-gazetteer.com (C) Stefan Helders', 'wikidata': 'Q222420'}"
ETH-566B60807721-737B73278158-843B77801108-327073,Ualo,"{'is_in:continent': 'Africa', 'is_in:country': 'Ethiopia', 'is_in:country_code': 'ET', 'name': 'Gniuir', 'place': 'village', 'source': 'GeoDatabase'}"
ETH-566B60807721-737B73278158-843B77801108-327073,Ualo,"{'name': 'Ongogi', 'place': 'village'}"
ETH-566B95500806-737B44562018-843B40271646-416472,Zufan,{'place': 'village'}
ETH-566B94683490-737B2224387-843B2685726-338139,Ēl Lēh,"{'created_by': 'Potlatch 0.10e', 'name': 'El Ley', 'place': 'town'}"
ETH-566B94683490-737B72479496-843B88937952-335145,Hāmus Gebeya,"{'name': 'Gore Sole', 'place': 'village'}"
ETH-566B94683490-737B72479496-843B88937952-335145,Hāmus Gebeya,{'place': 'village'}
ETH-566B94683490-737B72479496-843B88937952-335145,Hāmus Gebeya,{'place': 'village'}
ETH-566B98245203-737B93874223-843B18914140-343869,Āngach’a,"{'name': 'አንጋጫ', 'name:en': 'Angacha', 'name:fr': 'Angacha', 'place': 'village', 'source': 'GeoDatabase'}"
ETH-566B98245203-737B93874223-843B18914140-343869,Āngach’a,{'place': 'village'}
ETH-566B76784922-737B90922654-843B47742137-332240,Lashat,"{'is_in:continent': 'Africa', 'is_in:country_code': 'ET', 'is_in:county': 'Ethiopia', 'name': 'Gelawdiwos', 'place': 'city', 'source': 'GeoDatabase'}"
ETH-566B94683490-737B79722001-843B76618662-340378,Daalota,"{'name': 'Delosebro', 'place': 'town', 'source': 'landsat'}"
ETH-566B94683490-737B79722001-843B76618662-340378,Daalota,"{'name': 'Abodona', 'place': 'village', 'source': 'Digital Globe'}"
ETH-566B94683490-737B7147327-843B42314711-334599,Hubo,{'place': 'hamlet'}
ETH-566B94683490-737B7147327-843B42314711-334599,Hubo,{'place': 'hamlet'}
ETH-566B94683490-737B7147327-843B42314711-334599,Hubo,{'place': 'village'}
ETH-566B94683490-737B86115440-843B55556680-332420,Kuruftu,"{'place': 'town', 'source': 'landsat'}"
ETH-566B94683490-737B86115440-843B55556680-332420,Kuruftu,{'place': 'town'}
ETH-566B94683490-737B86115440-843B55556680-332420,Kuruftu,"{'name': 'Melka Hida', 'place': 'hamlet'}"
ETH-566B94683490-737B29534394-843B86946875-325864,Yērība,"{'name': 'Gatira', 'osm_id': '0', 'place': 'town'}"
ETH-566B76784922-737B3849931-843B85980479-334197,Indodē,{'place': 'hamlet'}
ETH-566B76784922-737B3849931-843B85980479-334197,Indodē,{'place': 'hamlet'}
ETH-566B94683490-737B21382859-843B53569154-344536,Āhmed Gerada,"{'name': 'Daawwee / Dawo', 'name:en': 'Dawo', 'name:om': 'Daawwee', 'place': 'town'}"
ETH-566B95500806-737B25106143-843B35785785-326470,Wegrezīh,"{'name': 'Wegrezih', 'place': 'hamlet'}"
ETH-566B76551908-737B61700010-843B27047798-336854,Gerbe Halē,"{'alt_name': 'Togochale', 'name': 'Togechane', 'place': 'town', 'source': 'GPS;https://www.theafricareport.com/54136/will-somalilands-berbera-port-be-a-threat-to-djiboutis/'}"
ETH-566B76551908-737B61700010-843B27047798-336854,Gerbe Halē,"{'alt_name': 'Togwajaale;Tog Wajaale', 'name': 'Wajaale وجال', 'name:ar': 'وجال', 'name:en': 'Tog Wajaale', 'name:fr': 'Tog Wajaale', 'name:it': 'Tog Wajaale', 'name:sv': 'Wajaale', 'name:zu': 'Tog Wajaale', 'pcode': 'NC-3809-K30-002', 'place': 'town', 'source': 'UNDP - 2006, UNDP - 1997, FSAU', 'wikidata': 'Q7813022', 'wikipedia': 'so:Wajaale'}"
ETH-566B76551908-737B61700010-843B27047798-336854,Gerbe Halē,"{'name': 'Cunoo Cab', 'pcode': 'NC-3809-J29-001', 'place': 'village', 'source': 'KEMRI - 2007'}"
ETH-566B76551908-737B61700010-843B27047798-336854,Gerbe Halē,"{'name': 'Garbo Haadley', 'pcode': 'NC-3809-K29-001', 'place': 'village', 'source': 'GTZ - 2002'}"
ETH-566B95500806-737B44562018-843B26980147-337108,Gedel Negedu,"{'name': ""Ma'idi"", 'place': 'village', 'source': 'GeoDatabase'}"
ETH-566B95500806-737B44562018-843B26980147-337108,Gedel Negedu,"{'name': 'Addi Ganfur', 'place': 'village'}"
ETH-566B95500806-737B44562018-843B26980147-337108,Gedel Negedu,"{'name': 'May Shewani', 'place': 'village'}"
ETH-566B95500806-737B44562018-843B26980147-337108,Gedel Negedu,"{'name': 'Neged Negedu', 'place': 'village'}"
ETH-566B95500806-737B44562018-843B26980147-337108,Gedel Negedu,"{'name': 'Addi Welo', 'place': 'village'}"
ETH-566B95500806-737B44562018-843B26980147-337108,Gedel Negedu,"{'name': 'Lafa', 'place': 'hamlet'}"
ETH-566B94683490-737B86115440-843B92296640-341867,Bofa,"{'name': 'Bofa Town', 'place': 'town'}"
ETH-566B95500806-737B44562018-843B39392714-334157,Inine,{'place': 'village'}
ETH-566B95500806-737B44562018-843B39392714-334157,Inine,{'place': 'hamlet'}
ETH-566B76784922-737B3849931-843B60015877-333686,Kabī,"{'name': 'Kabe', 'place': 'village'}"
ETH-566B94683490-737B86115440-843B17997991-10376589,Lome,"{'name': 'Senyo Gebeya', 'place': 'hamlet'}"
